drugbank_id,name,smiles
DB02400,"5-Methoxy-1,2-Dimethyl-3-(4-Nitrophenoxymethyl)Indole-4,7-Dione",COC1=CC(=O)C2=C(C(COC3=CC=C(C=C3)[N+]([O-])=O)=C(C)N2C)C1=O
DB02401,"4-Hydroxy-1,2,5-Oxadiazole-3-Carboxylic Acid",OC(=O)C1=NON=C1O
DB02402,"5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine",COC1=CC=C(OC2=CC=CC3=NC(N)=NC(N)=C23)C=C1
DB02403,2-Fluoroaniline,NC1=CC=CC=C1F
DB02404,1-Deoxy-1-Thio-Heptaethylene Glycol,OCCOCCOCCOCCOCCOCCOCCS
DB02405,12-Bromododecanoic Acid,OC(=O)CCCCCCCCCCCBr
DB02406,N-Valeric Acid,CCCCC(O)=O
DB02407,6-O-Cyclohexylmethyl Guanine,NC1=NC(OCC2CCCCC2)=C2N=CNC2=N1
DB02408,"(3s)-3-Amino-1-(Cyclopropylamino)Heptane-2,2-Diol",[H][C@](N)(CCCC)C(O)(O)CNC1CC1
DB02409,"(1r,4s)-2-Azabornane",CC1(C)[C@H]2CC[C@]1(C)NC2
DB02410,"2-Acetyl-3-[(4-Amino-2-Methyl-5-Pyrimidinyl)Methyl]-4-Methyl-5-(4,6,6-Trihydroxy-3,5-Dioxa-4,6-Diphosphahex-1-Yl)Thiazolium Inner Salt P,P'-Dioxide",CC(=O)C1=[N+](CC2=CN=C(C)N=C2N)C(C)=C(CCOP(O)(=O)OP(O)(O)=O)S1
DB02411,"2-(11-{2-[Benzenesulfonyl-(3-Methyl-Butyl)-Amino]-1-Hydroxy-Ethyl}-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-8-Yl)-Acetamide, Inhibitor 2",CC(C)CCN(C[C@@H](O)[C@@H]1CC2=CC=C(OCCCC(=O)N[C@@H](CC(N)=O)C(=O)N1)C=C2)S(=O)(=O)C1=CC=CC=C1
DB02412,Tetrahydropyran,C1CCOCC1
DB02413,Hydroxyethylcysteine,N[C@@H](CSCCO)C(O)=O
DB02414,"(3s,8ar)-3-(1h-Imidazol-5-Ylmethyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione",O=C1N[C@H](Cc2cncn2)C(=O)N2CCC[C@@H]12
DB02415,N-Octyl-2-Hydroxyethyl Sulfoxide,CCCCCCCC[S@@](=O)CCO
DB02416,"2-Ribofuranosyl-3-Iodo-2,3-Dihydro-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",NC1=NC=NC2=C1[C@H](I)NN2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
DB02417,"2,4,6-Tribromophenol",OC1=C(Br)C=C(Br)C=C1Br
DB02418,"(R,R)-2,3-Butanediol",C[C@@H](O)[C@H](C)O
DB02419,Ethyl Oxo(Piperidin-1-Yl)Acetate,CCOC(=O)C(=O)N1CCCCC1
DB02420,"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",NCC1=CC=C(NC(=O)C(O)=O)C=C1
DB02421,Uridine-5'-Diphosphate-Mannose,OC[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@@H](O)[C@H](O)[C@H]1O
DB02422,Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside,CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
DB02423,Thiopyrophosphate,OP(O)(=O)O[P@](O)([S-])=O
DB02424,Geldanamycin,CO[C@@H]1C[C@@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C/C=C\[C@@H](OC)[C@H](OC(N)=O)\C(C)=C/[C@@H](C)[C@H]1O)C2=O
DB02425,Hexadecyl Octanoate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCC
DB02426,Carboxyatractyloside,CC(C)CC(=O)O[C@H]1[C@@H](O[C@@H]2C[C@]3(C)[C@H]4CC[C@@H]5C[C@@]4(CC[C@H]3C(C2)(C(O)=O)C(O)=O)[C@@H](O)C5=C)O[C@@H](COO)[C@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O
DB02427,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline",COC1=CC(CN(C)C2=CC=C3N=C(N)N=C(N)C3=C2)=C(OC)C=C1
DB02428,Quinaldic Acid,OC(=O)C1=NC2=C(C=CC=C2)C=C1
DB02429,4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=C(F)C=C1
DB02430,Trehalose-6-Phosphate,OC[C@@H]1O[C@H](O[C@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O
DB02431,Cytidine-5'-Triphosphate,NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]1O
DB02432,RU90395,COC(=O)C1=CC(C[C@@H](NC(C)=O)C(=O)N[C@@H]2CCCCN(CC3=CC=C(C=C3)C3=CC=CC=C3)C2=O)=CC=C1C(F)(C(O)=O)C(O)=O
DB02433,"{[(2,2-Dihydroxy-Ethyl)-(2,3,4,5-Tetrahydroxy-6-Phosphonooxy-Hexyl)-Amino]-Methyl}-Phosphonic Acid",OC(O)CN(C[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O)CP(O)(O)=O
DB02434,4-(2-Thienyl)Butyric Acid,OC(=O)CCCC1=CC=CS1
DB02435,Aminomethylcyclohexane,[NH3+]CC1CCCCC1
DB02436,2-{4-[(2s)-2-[({[(1s)-1-Carboxy-2-Phenylethyl]Amino}Carbonyl)Amino]-3-Oxo-3-(Pentylamino)Propyl]Phenoxy}Malonic Acid,CCCCCNC(=O)[C@@H](CC1=CC=C(OC(C(O)=O)C(O)=O)C=C1)NC(=O)N[C@H](CC1=CC=CC=C1)C(O)=O
DB02437,(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid,N[C@H](CO)CCCCNC(O)=O
DB02438,3-O-Methylfructose in Linear Form,CO[C@H]([C@@H](O)[C@H](O)CO)C(=O)CO
DB02441,"2-Butyl-5,6-Dihydro-1h-Imidazo[4,5-D]Pyridazine-4,7-Dione",CCCCC1=NC2=C(N1)C(=O)NNC2=O
DB02442,Dioxyselenocysteine,N[C@@H](C[Se](=O)=O)C(O)=O
DB02443,Methicillin Acyl-Serine,COC1=CC=CC(OC)=C1C(=O)N[C@H]([C@@H]1N[C@H](C([O-])=O)C(C)(C)S1)C(=O)OC[C@@H](N)C([O-])=O
DB02445,2-Deoxy-2-Amino Glucitol-6-Phosphate,N[C@H](CO)[C@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O
DB02446,Glutamine Hydroxamate,N[C@@H](CCC(=O)NO)C(O)=O
DB02447,"3,8,9,10-Tetrahydroxy-7-Hydroxymethyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione",OC[C@H]1O[C@]2(NC(=O)N(O)C2=O)[C@H](O)[C@@H](O)[C@@H]1O
DB02448,N-Tridecanoic Acid,CCCCCCCCCCCCC(O)=O
DB02449,3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid,OC(=O)[C@@H](Cc1cnc2ccccc12)NS(=O)(=O)C1=CC=C(C=C1)N1CCC(CC1)C1=CC=CC=C1
DB02450,"2-Benzo[1,3]Dioxol-5-Ylmethyl-3-Benzyl-Succinic Acid",[H][C@@](CC1=CC=CC=C1)(C(O)=O)[C@]([H])(CC1=CC2=C(OCO2)C=C1)C(O)=O
DB02452,Thymidine-5'-Triphosphate,CC1=CN([C@H]2C[C@@H](O)[C@H](CO[P@@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O
DB02453,Trihydroxyantimonite(Iii),O[Sb](O)O
DB02454,5-(6-Amino-9h-Purin-9-Yl)-4-Hydroxytetrahydrofuran-3-Yl Dihydrogen Phosphate,NC1=NC=NC2=C1N=CN2[C@@H]1OC[C@@H](OP(O)(O)=O)[C@H]1O
DB02455,Fluoresceinylthioureido,CCN\[S]=C\N=C1/C=CC(C(=C1)C(O)=O)=C1C2=CC=C(O)C=C2OC2=CC(O)=CC=C12
DB02456,Cytosine Arabinose-5'-Phosphate,NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O
DB02457,Undecyl-Phosphinic Acid Butyl Ester,[H][P@@](=O)(CCCCCCCCCCC)OCCCC
DB02458,"Glutathione S-(2,4 Dinitrobenzene)",N[C@@H](CCC(=O)N[C@H](CSC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C(=O)NCC(O)=O)C(O)=O
DB02459,4-Guanidinobenzoic Acid,NC(=N)NC1=CC=C(C=C1)C(O)=O
DB02460,Hydrogenobyrinic Acid,OC(=O)CC[C@H]1\C2=C\C3=N\C(=C(C)/C4=N[C@@H]([C@@H](CC(O)=O)[C@]4(C)CCC(O)=O)[C@@]4(C)N\C(=C(C)/C(=N2)[C@]1(C)CC(O)=O)[C@H](CCC(O)=O)[C@@]4(C)CC(O)=O)\[C@H](CCC(O)=O)C3(C)C
DB02461,S-Methyl Phosphocysteine,N[C@@H](CSCP(O)(O)=O)C(O)=O
DB02462,Thiocoumarin,CN(C)CCCOC1=CC(=O)SC2=CC=CC=C12
DB02463,2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine,NC(=[NH2+])C1=CC2=C(NC(=C2)C2=CC=CC=C2O)C=C1
DB02464,Benzylamine,NCC1=CC=CC=C1
DB02465,Methoxy arachidonyl fluorophosphonate,CCCCC\C=C\C\C=C\C\C=C\C\C=C\CCCC[P@@](F)(=O)OC
DB02466,"4-[3-Oxo-3-(5,5,8,8-Tetramethyl-5,6,7,8-Tetrahydro-Naphthalen-2-Yl)-Propenyl]-Benzoic Acid",CC1(C)CCC(C)(C)C2=CC(=CC=C12)C(=O)\C=C\C1=CC=C(C=C1)C(O)=O
DB02467,S-Oxymethionine,C[S@](=O)CC[C@@H](N)C(O)=O
DB02468,12-Phenylheme,C[C@H]1[C@H](C=C)C2=CC3=C(C)C(CCC(O)=O)=C4C=C5C(CCC(O)=O)=C(C)C6=[N+]5[Fe]5(N34)N3C(=C6)C(C)=C(C=C)C3=C(C1=[N+]25)C1=CC=CC=C1
DB02469,"4,6-Dideoxy-4-Amino-Beta-D-Glucopyranoside",C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1N
DB02470,D-Glycero-D-Mannopyranose-7-Phosphate,O[C@H](COP(O)(O)=O)[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
DB02471,Nojirimycine Tetrazole,OC[C@H]1[C@H](O)[C@@H](O)[C@H](O)C2=NN=NN12
DB02472,"6-Hydroxy-7,8-Dihydro Purine Nucleoside",OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1CNC2=C(O)N=CN=C12
DB02473,"6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",CC(C)C1=NCCC2=C1C=C(NC(=O)C1=CC=C3C=C(C=CC3=C1)C(N)=N)C=C2
DB02474,Bmsc-0013,COC(=O)NCCCCCC(=O)N[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
DB02475,Deoxyguanidinoproclavaminic acid,NC(=N)NCCC[C@@H](N1CCC1=O)C(O)=O
DB02477,[Cyclohexylethyl]-[[[[4-[2-Methyl-1-Imidazolyl-Butyl]Phenyl]Acetyl]-Seryl]-Lysinyl]-Amine,CC1=NC=CN1CCCCC1=CC=C(CC(=O)N[C@H](CO)C(=O)N[C@H](CCCCN)C(=O)NCCC2CCCCC2)C=C1
DB02479,(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide,[H][C@@](C)(CNC(=O)C1=CC=C(C=C1)S(N)(=O)=O)CN1C=CC2=CC=CC=C12
DB02480,(S)-4-Bromo-3-Hydroxy-3-Methylbutyl Diphosphate,C[C@](O)(CBr)CCO[P@](O)(=O)OP(O)(O)=O
DB02481,N-Benzylformamide,O=CNCC1=CC=CC=C1
DB02482,Phosphonothreonine,C[C@H](OP(O)(O)=O)[C@@H](N)C(O)=O
DB02483,Etheno-Nad,O[C@H]1O[C@H](CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN2C=CN=C32)[C@@H](O)[C@@H]1O
DB02484,Cytidine 5'-Diphosphoglycerol,NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H](O)CO)[C@H](O)[C@H]1O
DB02485,Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid,CC(=O)N[C@H]1[C@H](O)C[C@@](O[P@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(N)=NC2=O)(O[C@@H]1[C@@H](O)[C@H](O)CO)C(O)=O
DB02486,2-Hydroxyethyl Disulfide,OCCSSCCO
DB02488,1-(2-Ethanone)-2-Hydroxy-2-(1-Amino-2-Methyl-2-Ethanol)-4-(2-Dimethyl)Ethane-Imidazoline-5-One;Chromophore (Thr-Leu-Gly),CC(C)CC1=N[C@](O)([C@H](N)[C@H](C)O)N(CC=O)C1=O
DB02489,9-Methylguanine,CN1C=NC2=C1N=C(N)N=C2O
DB02490,(Diaminomethyl-Methyl-Amino)-Acetic Acid,CN(CC(O)=O)C(N)N
DB02491,4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine,CC(C)(N)C1=CC=C(C=C1)C1=NC(NC2=CC=C(CCN3CCOCC3)C=C2)=NC=C1Cl
DB02492,Ghavamiol,OC[C@H](OS([O-])([O-])[O-])[C@@H](O)CN1C[C@@H](O)[C@H](O)[C@H]1CO
DB02493,Hydantocidin-5'-Phosphate,O[C@@H]1[C@@H](COP(O)(O)=O)O[C@@]2(NC(=O)NC2=O)[C@H]1O
DB02494,Alpha-Hydroxy-Beta-Phenyl-Propionic Acid,[H][C@](O)(CC1=CC=CC=C1)C(O)=O
DB02495,9-(4-hydroxybutyl)-N2-phenylguanine,OCCCCN1C=NC2=C1N=C(NC1=CC=CC=C1)NC2=O
DB02496,1-Deoxy-D-xylulose 5-phosphate,CC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O
DB02497,L-Alpha-Glycerophosphorylserine,N[C@@H](CO[P@](O)(=O)OC[C@@H](O)CO)C(O)=O
DB02498,Carba-Nicotinamide-Adenine-Dinucleotide,NC(=O)C1=CC=C[N+](=C1)[C@H]1C[C@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@@H]1O
DB02499,Dinor-N(Omega)-Hydroxy-L-Arginine,N[C@@H](C\N=C(/N)NO)C(O)=O
DB02500,6-(Dihydroxy-Isobutyl)-Thymine,CC1=C(CC(CO)CO)NC(=O)NC1=O
DB02501,N~2~-Succinylarginine,NC(=N)NCCC[C@@H](NC(=O)CCC(O)=O)C(O)=O
DB02502,8-Hydroxy-2'-Deoxyguanosine,NC1=NC2=C(N=C(O)N2[C@H]2C[C@@H](O)[C@H](CO)O2)C(=O)N1
DB02503,4-(Carboxyvin-2-Yl)Phenylboronic Acid,OB(O)C1=CC=C(\C=C\C(O)=O)C=C1
DB02504,[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid,CC1=C(CC(N)=O)C2=C(C=CC(OCCCP(O)(O)=O)=C2)N1CC1=CC=CC=C1
DB02505,N-(R-Carboxy-Ethyl)-Alpha-(S)-(2-Phenylethyl),CCCCCC1=CC=C(C=C1)C(=O)N(CC1=CC=C(C=C1)C1=CC=C(CC(=O)OC)C=C1)C1CCN(CC2=NC=CN2)CC1
DB02506,"2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid",[H][C@@](C)(CC[C@]([H])(N)[C@]([H])(C)C(O)=O)C[C@]([H])(C)[C@]([H])(CC1=CC=CC=C1)OC
DB02507,4-Hydroxy-3-[(1s)-3-Oxo-1-Phenylbutyl]-2h-Chromen-2-One,[H][C@](CC(C)=O)(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O
DB02508,Isopentyl Pyrophosphate,CC(C)CCO[P@](O)(=O)OP(O)(O)=O
DB02509,Farnesol,CC(C)=CCC\C(C)=C/CC\C(C)=C/CO
DB02510,'5'-O-(N-(L-Prolyl)-Sulfamoyl)Adenosine,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](COS(=O)(=O)NC(=O)[C@@H]2CCCN2)[C@H](O)[C@H]1O
DB02511,2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine,[H][C@](N)(CC1=C(O)C=C(O)C(N\C(COC2=CC=C3C=CC=CC3=C2)=C\C=O)=C1)C(O)=O
DB02512,"1,6-Fructose Diphosphate (Linear Form)",O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)C(=O)COP(O)(O)=O
DB02513,Thymol,CC(C)C1=CC=C(C)C=C1O
DB02514,(2z)-3-{[Oxido(Oxo)Phosphino]Oxy}-2-Phenylacrylate,[O-]C(=O)C(=C\OP(=O)=O)\C1=CC=CC=C1
DB02515,3-Phosphoglycerol,OC[C@@H](O)COP(O)(O)=O
DB02516,"O5'-(4-(3-{2-[2-((R)-3-Hydroxy-4-(Trimethylammonio)-1-Oxo-Butyl)Sulfanyl-Ethylcarbamoyl]-Ethylcarbamoyl}-(R)-3-Hydroxy-2,2-Dimethyl-Propyl)-1-Hydroxy-3-Oxido-1,3-Dioxo-2,4-Dioxa-1,3-Diphosphabut-1-Yl) 3'-Phospho-Adenosine",CC(C)(CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)C[N+](C)(C)C
DB02517,D-Glutamic Acid,N[C@H](CCC(O)=O)C(O)=O
DB02518,N-Acetylalanine,C[C@@H](NC(C)=O)C(O)=O
DB02519,Indirubin-5-Sulphonate,OS(=O)(=O)C1=CC=C2NC(=O)\C(=C3/NC4=CC=CC=C4C3=O)C2=C1
DB02520,Diethylcarbamodithioic Acid,CCN(CC)C(S)=S
DB02521,"2,5,7-Trihydroxynaphthoquinone",OC1=CC2=C(C(O)=C1)C(=O)C=C(O)C2=O
DB02522,Phosphonopyruvate,OC(=O)C(=O)CP(O)(O)=O
DB02523,5'-[[2-(Aminooxy)Ethyl]Methylsulfonio]-5'-Deoxy-Adenosine,C[S@+](CCON)C[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N
DB02524,"Spiro(2,4,6-Trinitrobenzene[1,2a]-2o',3o'-Methylene-Adenine-Triphosphate",NC1=NC=NC2=C1N=CN2C1OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C2OC3(OC12)C(=CC(C=C3[N+]([O-])=O)=N([O-])=O)[N+]([O-])=O
DB02525,"D-Galactohydroximo-1,5-Lactam",OC[C@H]1N\C(=N/O)[C@@H](O)[C@@H](O)[C@@H]1O
DB02526,CRA_10655,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-]
DB02527,Cyclic Adenosine Monophosphate,NC1=NC=NC2=C1N=CN2[C@H]1O[C@@H]2CO[P@](O)(=O)O[C@@H]2[C@@H]1O
DB02528,Tetrazolyl Histidine,N[C@H](CC1=CN(C=N1)c1nnnn1)C=O
DB02529,"5-N-Acetyl-4-Amino-6-Diethylcarboxamide-4,5-Dihydro-2h-Pyran-2-Carboxylic Acid",CCN(CC)C(=O)[C@H]1O[C@H](C[C@@H](N)[C@@H]1NC(C)=O)C(O)=O
DB02530,Gamma(Amino)-Butyric Acid,NCCCC(O)=O
DB02531,Isobutyric Acid,CC(C)C(O)=O
DB02532,"2,4,6-Triaminoquinazoline",NC1=CC=C2N=C(N)N=C(N)C2=C1
DB02533,Aminoguanidine,NNC(N)=N
DB02534,2-Allylphenol,OC1=CC=CC=C1CC=C
DB02535,Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide,NCCOCCOCCNC(=O)C1=CC=C(C=C1)S(N)(=O)=O
DB02536,"(2r)-2,3-Dihydroxypropanal",OC[C@@H](O)C=O
DB02537,2-Hydroxy-5-({1-[(4-Methylphenoxy)Methyl]-3-Oxoprop-1-Enyl}Amino)-L-Tyrosine,CC1=CC=C(OC\C(NC2=CC(C[C@H](N)C(O)=O)=C(O)C=C2O)=C\C=O)C=C1
DB02538,"N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide",CC(=O)NC1=NC(=CC=N1)C1=C(C)N=C2C=CC=CN12
DB02539,S-Ethylisothiourea,CCSC(N)=N
DB02540,"(10S)-10-Formyl-5,8,10-Trideazafolic Acid",NC1=NC2=CC=C(C[C@@H](C(O)=O)C3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)C=C2C(=O)N1
DB02541,4-Hydroxybutan-1-Aminium,[NH3+]CCCCO
DB02542,(4s)-5-Fluoro-L-Leucine,C[C@H](CF)C[C@H](N)C(O)=O
DB02543,Pyrrole-2-Carboxylate,[O-]C(=O)c1cccn1
DB02544,"N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine",CN(CCCCCCOC1=CC=C2C(SN=C2C2=CC=C(Br)C=C2)=C1)CC=C
DB02545,Fexaramine,COC(=O)\C=C\C1=CC(=CC=C1)N(CC1=CC=C(C=C1)C1=CC=C(C=C1)N(C)C)C(=O)C1CCCCC1
DB02546,Vorinostat,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
DB02547,Guanosine-5'-Diphosphate-Rhamnose,C[C@@H]1O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=C(N)NC3=O)[C@@H](O)[C@H](O)[C@H]1O
DB02548,Sorbitol 6-phosphate,OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O
DB02549,3'-O-Acetylthymidine-5'-Diphosphate,CC(=O)O[C@H]1C[C@H](O[C@@H]1CO[P@](O)(=O)OP(O)(O)=O)N1C=C(C)C(=O)NC1=O
DB02550,"8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine",COC1=C(OC)C(OC)=C(Cl)C(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C1
DB02551,"6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",[H][C@]1(CC)CNCC2=C1C=C(NC(=O)C1=CC=C3C=C(C=CC3=C1)C(N)=N)C=C2
DB02552,Geranyl Diphosphate,CC(C)=CCC\C(C)=C\CO[P@@](=O)(O)OP(=O)(O)O
DB02553,Glutathionylspermidine Disulfide,NCCCCNCCCNC(=O)CNC(=O)[C@@H](CSSC[C@@H](NC(=O)CC[C@@H](N)C(O)=O)C(=O)NCC(=O)NCCCNCCCCN)NC(=O)CC[C@H](N)C(O)=O
DB02554,"Sulfoquinovose-Uridine-C1,5'-Diphosphate",O[C@H]1[C@H](CO[P@](O)(=O)O[P@@](O)(=O)O[C@H]2O[C@@H](CS(O)(=O)=O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O
DB02555,SP4160,CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(CC1)C1=CC(=NN1C)C1=C(Cl)C(Cl)=C(OCC2=CC=C(NC(C)=O)C=C2)C=C1
DB02556,D-Phenylalanine,N[C@H](CC1=CC=CC=C1)C(O)=O
DB02557,Phosphoramidon,CC(C)C[C@@H](N[P@](O)(=O)O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)N[C@H](Cc1cnc2ccccc12)C(O)=O
DB02558,N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine,[H][C@@](C)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)[C@]([H])(S)CC1=CC=CC=C1)C(O)=O
DB02559,"6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine",[H][C@@]12CCN(C[C@@]3([H])CC[C@]4([H])N[C@@]([H])(N)N[C@@]([H])(N)[C@]4([H])C3)[C@@]1([H])CCCC2
DB02560,D-Para-Chlorophenyl-1-Acteamidoboronic Acid Alanine,CC(=O)N[C@H](CC1=CC=C(Cl)C=C1)[B-](O)(O)OC[C@H](N)C(O)=O
DB02561,Beta-D-Fructopyranose,OC[C@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O
DB02562,"Quinonoid 7,8-Tetrahydrobiopterin",C[C@@H](O)[C@H](O)[C@H]1CNC2=NC(N)=NC(=O)C2=N1
DB02563,Hexanoyl-Coenzyme A,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
DB02565,4-Dimethylamino-N-(6-Hydroxycarbamoyethyl)Benzamide-N-Hydroxy-7-(4-Dimethyla Minobenzoyl)Aminoheptanamide,[H][C@@](O)(CCCCCCNC(=O)C1=CC=C(C=C1)N(C)C)N=O
DB02566,8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid,[H][C@@](C)(O)C1=CC(=NC2=C1C=CC[C@]2([H])O)C(O)=O
DB02567,PD173955,CSC1=CC=CC(NC2=NC=C3C=C(C(=O)N(C)C3=N2)C2=C(Cl)C=CC=C2Cl)=C1
DB02568,Peldesine,NC1=NC(=O)C2=C(N1)C(CC1=CN=CC=C1)=CN2
DB02569,"2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate",CC1=CN([C@@H]2O[C@H](CO[P@@](O)(=O)OP(O)(O)=O)C=C2)C(=O)NC1=O
DB02570,PD150606,[H][C@](S)(CC1=CC=C(I)C=C1)C(O)=O
DB02571,2-Amino-6-Oxo-Hexanoic Acid,N[C@@H](CCCC=O)C(O)=O
DB02572,BV4,NC(COC(=O)NCCCOCCOCCOCCCNC1=C(NCCCN2CCN(CCCNC(=O)C3=CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=CC(=C3)[N+]([O-])=O)CC2)C(=O)C1=O)COC(=O)NCCCOCCOCCOCCCNC1=C(NCCCN2CCN(CCCNC(=O)C3=CC(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=CC(=C3)[N+]([O-])=O)CC2)C(=O)C1=O
